time_UTC,open,high,low,close,volume,number_of_trades,taker_buy_vol,open_d,high_d,low_d,close_d,volume_d,number_of_trades_d,taker_buy_vol_d,sumOpenInterest,del_price,taker_sell_vol,taker_sell_vol_d,delta,delta_d,CVD,CVD_d,vol_ln,vol_d_ln,delta_rel,delta_d_rel,delta_norm,delta_d_norm,del_price_norm,vol_ln_stand,vol_d_ln_stand,delta_pos_norm,delta_neg_norm,delta_d_pos_norm,delta_d_neg_norm,mean_price,mean_price_d,premium_index,atr,premium_index_stand,delta_norm_sum_12h,delta_pos_norm_sum_12h,delta_neg_norm_sum_12h,delta_d_norm_sum_12h,delta_d_pos_norm_sum_12h,delta_d_neg_norm_sum_12h,vol_ln_stand_sum_12h,vol_d_ln_stand_sum_12h,delta_rel_sum_12h,delta_d_rel_sum_12h,delta_norm_sum_36h,delta_pos_norm_sum_36h,delta_neg_norm_sum_36h,delta_d_norm_sum_36h,delta_d_pos_norm_sum_36h,delta_d_neg_norm_sum_36h,vol_ln_stand_sum_36h,vol_d_ln_stand_sum_36h,delta_rel_sum_36h,delta_d_rel_sum_36h,del_price_norm_sum_12h,del_price_norm_sum_36h,del_price_norm_sum_24h,del_price_norm_sum_48h,cor_CVD_CVD_d_12h,cor_CVD_CVD_d_36h,sentiment,resistance_pos,resistance_neg,sentiment_d,resistance_pos_d,resistance_neg_d,delta_pos_norm_sum_12h_discr,delta_neg_norm_sum_12h_discr,delta_d_pos_norm_sum_12h_discr,delta_d_neg_norm_sum_12h_discr,delta_pos_norm_sum_36h_discr,delta_neg_norm_sum_36h_discr,delta_d_pos_norm_sum_36h_discr,delta_d_neg_norm_sum_36h_discr,sentiment_sum_12h,resistance_pos_sum_12h,resistance_neg_sum_12h,sentiment_d_sum_12h,resistance_pos_d_sum_12h,resistance_neg_d_sum_12h,sentiment_sum_36h,resistance_pos_sum_36h,resistance_neg_sum_36h,sentiment_d_sum_36h,resistance_pos_d_sum_36h,resistance_neg_d_sum_36h
2025-01-28 08:00:00+00:00,103272.66,103343.65,102616.23,102789.72,394.28042,69361.0,210.22164,103206.6,103259.1,102571.5,102753.8,2897.138,64415.0,1154.824,81662.241,-452.8000000000029,184.05877999999998,1742.3139999999999,26.162860000000023,-587.4899999999998,-1749082.0453760356,-2218097.329999976,5.977062382029501,7.971478632119801,0.06635597070734586,-0.20278288435000327,0.2056335400876859,-0.8877843977091788,-1.0609945098181393,0.014060747294474318,0.028456114044820412,0.2056335400876859,0.0,0.0,-0.8877843977091788,102916.53333333333,102861.46666666667,-0.05350614219417724,621.5500000000005,-1.0240415067991555,-0.282495975265188,4.506666203657919,-4.789162178923106,-1.9498103022563953,4.977829480524137,-6.927639782780516,2.1153201328816396,3.1828477447624417,-0.4401788647969693,-0.487415040086559,-37.74950113728099,14.174704683206288,-51.92420582048725,-26.3843210462047,19.67908207726246,-46.063403123467154,46.18885592917429,39.45471839728248,-5.460680135804602,-3.1294220709868825,7.264469509212335,-5.788130954084001,8.85498062740689,-5.577508792588195,0.12131383561580361,0.9865594854298751,-1.4249999999999998,1.05,0.0,-3.125,0.0,-1.325,3.0,2.0,3.0,4.0,3.0,6.0,4.0,6.0,6.547500000000056,-1.599999999999996,2.9249999999999847,14.940000000000008,-7.050000000000001,5.399999999999995,-7.284999999999996,-12.737499999999994,12.799999999999997,-14.955000000000009,-4.675000000000004,11.550000000000008
2025-01-28 08:30:00+00:00,102789.72,103028.53,102607.34,102832.99,243.17166,75534.0,120.09716,102754.3,102982.8,102556.1,102792.4,2393.265,59506.0,1100.353,81526.782,38.09999999999127,123.0745,1292.9119999999998,-2.977339999999998,-192.55899999999974,-1749085.0227160356,-2218289.8889999758,5.4937676136966465,7.780413821434524,-0.012243778736387283,-0.08045870390449857,-0.023401068138687246,-0.2909797855461371,0.08927902600729844,-0.548239946465516,-0.19492847014813672,0.0,-0.023401068138687246,0.0,-0.2909797855461371,102822.95333333332,102777.10000000002,-0.04459445274311007,604.8875000000002,-0.4920813580853311,-0.6955241475915163,4.1170390994702775,-4.812563247061792,-2.8332067853493412,4.385412782977328,-7.218619568326653,1.3089074714197126,2.558580668660347,-0.5558440238871937,-0.6650313486404942,-37.65697313260792,14.174704683206288,-51.83167781581419,-26.698944172120225,19.65543873689307,-46.354382909013296,47.19748112014885,40.40738824924891,-5.323330302402137,-3.2253206622427513,5.832938697173228,-5.9080645813060535,8.732455783617235,-5.44914093290662,0.223384312927361,0.9860690628383054,0.25,0.0,0.0625,0.675,0.0,1.0875,3.0,2.0,3.0,4.0,3.0,6.0,4.0,6.0,3.7975000000000563,0.2500000000000042,2.9874999999999847,11.240000000000009,-4.800000000000001,6.487499999999995,-7.634999999999996,-12.737499999999994,12.374999999999996,-14.780000000000008,-4.550000000000004,12.637500000000008
2025-01-28 09:00:00+00:00,102832.99,102878.79,102637.75,102851.23,184.87473,70461.0,78.74444,102792.5,102847.4,102587.0,102806.9,1277.53,42173.0,690.941,81468.585,14.39999999999418,106.13029,586.5889999999999,-27.385850000000005,104.35200000000009,-1749112.4085660356,-2218185.536999976,5.21967846058365,7.152683805168079,-0.14813192695399746,0.08168262193451432,-0.21524744303815427,0.1576874000501959,0.03374325044936977,-0.8683219178515944,-0.9272805223442989,0.0,-0.21524744303815427,0.1576874000501959,0.0,102789.25666666665,102747.09999999999,-0.04101271673106,557.066666666667,-0.27815546516111717,-0.712220394347724,4.1170390994702775,-4.829259493818,-2.6862563523250573,4.532363216001611,-7.218619568326653,-0.7265707636506881,0.3171829958636282,-0.6801500568018812,-0.5841610840667127,-37.46418505209895,14.174704683206288,-51.63888973530521,-26.252103333264206,19.813126136943264,-46.06522947020747,47.682252003200915,41.2653478449679,-5.029277802120804,-2.8140064650410492,3.4186302179364856,-5.335778026114636,9.000711606830238,-5.541865571492171,0.35414133250567426,0.9855848277433735,0.44999999999999996,0.0,0.525,-0.27,0.7875000000000001,0.0,3.0,2.0,3.0,4.0,3.0,6.0,4.0,6.0,2.9875000000000567,0.2500000000000042,2.4624999999999844,9.97000000000001,-3.7625,6.487499999999995,-5.684999999999996,-12.737499999999994,13.824999999999998,-13.55000000000001,-3.7625000000000046,13.362500000000008
2025-01-28 09:30:00+00:00,102851.23,102965.28,102393.94,102474.87,308.77033,83530.0,137.55284,102806.9,102916.7,102352.3,102430.8,2251.787,53511.0,981.379,81160.625,-376.09999999999127,171.21749,1270.408,-33.664649999999995,-289.0289999999999,-1749146.0732160355,-2218474.565999976,5.73259773192827,7.719479402193115,-0.10902812456106127,-0.12835539062975312,-0.2645965011930529,-0.43673304151986336,-0.881067966604429,-0.27312465105921346,-0.2679860468139593,0.0,-0.2645965011930529,0.0,-0.43673304151986336,102611.36333333333,102566.59999999999,-0.043624148319638074,533.2083333333334,-0.43354966880395907,-1.6296680490641666,3.464187945946888,-5.093855995011054,-1.7247210137050542,4.532363216001611,-6.257084229706649,-2.3883286762234874,-1.4870460002688635,-0.8536689276553208,-0.6254498466137095,-37.33727332529505,14.174704683206288,-51.51197800850132,-26.786995259397948,19.71496725232939,-46.50196251172733,47.95067695237414,41.21348782255565,-4.9280785052910465,-2.970917963123611,1.835914094918655,-6.075519028347022,8.651735154033027,-5.989834823542203,0.43743079416752295,0.985329069802276,-1.875,0.0,-1.45,-2.5,0.0,-1.3875000000000002,2.0,3.0,3.0,3.0,3.0,6.0,4.0,6.0,-0.7624999999999438,-0.3124999999999958,1.0124999999999846,6.12000000000001,-3.762500000000001,2.0499999999999954,-7.059999999999996,-12.737499999999994,11.449999999999996,-15.210000000000008,-4.250000000000004,11.975000000000007
2025-01-28 10:00:00+00:00,102474.87,102962.66,102444.11,102955.99,359.63168,70981.0,168.13739,102430.7,102932.0,102400.0,102925.2,2023.068,50166.0,1194.226,81150.566,494.5,191.49429,828.8419999999999,-23.356899999999996,365.38400000000024,-1749169.4301160355,-2218109.181999976,5.885080396603615,7.612370450048204,-0.06494672549426123,0.18060885743830668,-0.1835830381587352,0.5520445204364691,1.1579084568308113,-0.09665957577522138,-0.394154931590369,0.0,-0.1835830381587352,0.5520445204364691,0.0,102787.58666666667,102752.40000000001,-0.034232408608608614,522.25,0.12644589526482597,-1.3245483642532603,3.464187945946888,-4.7887363102001475,-0.8930696468393966,5.08440773643808,-5.977477383277461,-2.8786478154348423,-2.492777053619427,-0.8038056851712765,-0.40587882225467725,-37.23684176390325,14.174704683206288,-51.41154644710952,-25.37597562139885,20.267011772765862,-45.642987394164706,48.75275353839381,41.4325920362245,-4.785264650398461,-2.437134540993128,3.794507701343975,-4.050126131369,8.372154339913635,-4.245733826544534,0.4786906496225248,0.9847537391488411,1.26,0.0,1.05,3.75,-1.6875,0.0,2.0,2.0,3.0,3.0,3.0,6.0,4.0,6.0,2.9975000000000565,-0.3124999999999958,3.749999999999985,11.74500000000001,-5.450000000000001,3.4999999999999956,-4.299999999999996,-12.737499999999994,13.949999999999996,-8.960000000000008,-5.937500000000004,12.637500000000006
2025-01-28 10:30:00+00:00,102955.99,103181.82,102821.71,102953.89,262.3554,61015.0,141.35671,102925.1,103151.0,102775.1,102899.5,2203.634,47248.0,1160.161,81329.479,-25.60000000000582,120.99868999999998,1043.473,20.35802000000001,116.6880000000001,-1749149.0720960356,-2217992.4939999757,5.569700073111284,7.697863094777044,0.07759710682532173,0.05295253204479514,0.16000894892564557,0.17629626548498667,-0.05994506326866735,-0.46516226728700477,-0.29527738888403293,0.16000894892564557,0.0,0.17629626548498667,0.0,102985.80666666669,102941.86666666665,-0.04266607353210493,520.4666666666666,-0.3764899411370392,-1.029723163264781,3.6241968948725334,-4.653920058137313,-0.325792391177106,5.260704001923067,-5.586496393100157,-2.9012128756567424,-2.543778590319913,-0.6606172529842743,-0.23809440704449444,-36.26262156584403,14.334713632131935,-50.597335197975944,-25.051220218314754,20.443308038250848,-45.494528256565594,48.44340111646589,41.265521446659314,-4.394446881512649,-2.344164885878387,3.4541980274044497,-4.058999776844148,9.03274372043411,-4.314630962819891,0.501781850144469,0.9846106010664039,-0.54,0.7875000000000001,0.0,-0.54,0.7875000000000001,0.0,2.0,2.0,3.0,3.0,3.0,6.0,4.0,6.0,1.857500000000056,0.4750000000000043,3.262499999999985,9.80500000000001,-4.6625000000000005,1.6499999999999952,-5.402499999999996,-11.949999999999994,11.962499999999997,-9.200000000000008,-5.150000000000004,12.475000000000007
2025-01-28 11:00:00+00:00,102953.9,103000.0,102600.79,102745.36,218.63284,56437.0,97.31547,102899.4,102959.1,102553.5,102707.8,1593.021,38702.0,781.946,81201.139,-191.59999999999127,121.31736999999998,811.0749999999999,-24.001899999999978,-29.128999999999905,-1749173.0739960356,-2218021.622999976,5.3873937931875036,7.373387492497358,-0.10978176928955402,-0.018285383557404396,-0.1886486565880791,-0.0440093017119649,-0.4486209684629038,-0.6782032287295713,-0.6747888147612812,0.0,-0.1886486565880791,0.0,-0.0440093017119649,102782.04999999999,102740.13333333335,-0.04078208857153795,514.7416666666668,-0.2639941555536264,-1.566441781298999,3.2761269334263945,-4.842568714725392,-0.5969706312828095,5.033535063529329,-5.630505694812123,-3.244992614303744,-2.7431136557906157,-0.9245332051117182,-0.33798339079591616,-36.267081741254835,14.334713632131935,-50.60179537338675,-25.229243279753092,20.309294278524476,-45.53853755827756,48.552367200560255,41.33714878405659,-4.381883413579532,-2.4242994309199393,2.6316917909661925,-4.008861861004254,10.26974913958427,-4.961888922831673,0.528550325769846,0.9851933131126874,-0.8999999999999999,0.0,-0.7875000000000001,-0.75,0.0,-0.25,2.0,2.0,3.0,3.0,3.0,6.0,4.0,6.0,-0.042499999999943694,0.9375000000000043,2.4749999999999845,7.9300000000000095,-4.4,1.3999999999999952,-5.402499999999996,-11.949999999999994,11.962499999999997,-8.81000000000001,-5.800000000000004,12.225000000000007
2025-01-28 11:30:00+00:00,102745.37,102943.07,102641.87,102693.47,215.4344,63503.0,105.74588,102707.8,102899.4,102597.6,102642.7,1104.521,34395.0,534.412,81240.588,-65.10000000000582,109.68852000000001,570.1089999999999,-3.9426400000000115,-35.69699999999989,-1749177.0166360356,-2218057.319999976,5.372656454849507,7.007167035807537,-0.018300884167059724,-0.03231898714465355,-0.030988139453956703,-0.05393253453913498,-0.15242732774809198,-0.6971248276362758,-1.1044800784687108,0.0,-0.030988139453956703,0.0,-0.05393253453913498,102759.47000000002,102713.23333333334,-0.04499504198170592,506.6208333333331,-0.5150744120009874,-1.7188257830572082,3.154731071122142,-4.873556854179348,-1.1584468342936738,4.525991395057599,-5.684438229351257,-4.018571704121054,-4.01827929168966,-0.9804059831731057,-0.474080830070427,-32.55216163271095,14.334713632131935,-46.88687526484287,-20.831584536504177,20.309294278524476,-41.14087881502864,45.85783012722993,38.04872726543334,-4.1762776067531995,-2.295825378179341,2.2327540317854426,-1.2537389874110654,8.566077033348892,-5.091089331848254,0.5423408139943683,0.9844205800173806,-0.25,0.0,-0.125,-0.5,0.0,-0.125,2.0,3.0,3.0,3.0,3.0,6.0,4.0,6.0,-0.8924999999999437,1.1000000000000043,2.3499999999999845,6.93000000000001,-6.0875,1.2749999999999952,-2.6524999999999963,-11.949999999999994,13.362499999999997,-6.310000000000009,-5.800000000000004,12.862500000000008
2025-01-28 12:00:00+00:00,102693.48,102870.0,102564.77,102762.01,258.7311,55092.0,158.73158,102642.5,102842.9,102518.0,102717.9,1306.077,34372.0,605.592,81190.335,75.39999999999418,99.99952000000002,700.485,58.73205999999999,-94.89300000000003,-1749118.2845760356,-2218152.2129999762,5.555789298433513,7.174783266750757,0.2270003876611663,-0.07265498129130214,0.46156431435686707,-0.14336804745982046,0.1765463079602845,-0.48485221162992376,-0.9097917600781497,0.46156431435686707,0.0,0.0,-0.14336804745982046,102732.26000000001,102692.93333333333,-0.0382807373912294,501.52916666666596,-0.11485829441123138,-2.086545837570414,2.787011016608936,-4.873556854179348,-1.857259337932712,3.970546938878382,-5.827806276811078,-4.600939900443066,-4.902608890445908,-1.0052938029740532,-0.681393693363133,-31.85758790989152,14.796277946488802,-46.65386585638031,-20.014313877753086,20.309294278524476,-40.32360815627756,44.49045253937246,36.087239128119876,-3.9127294451894574,-2.2754936503248304,1.630917962336451,0.1693345063292098,9.47769701463453,-5.206409263331807,0.51302759303599,0.983057690835771,0.5,0.925,0.0,0.66,0.0,0.48750000000000004,2.0,3.0,2.0,3.0,3.0,6.0,4.0,6.0,-2.2674999999999437,1.3625000000000043,2.3499999999999845,4.4650000000000105,-4.9625,1.7624999999999953,-0.2774999999999963,-11.024999999999995,14.812499999999996,-1.9000000000000088,-5.800000000000004,14.675000000000008
2025-01-28 12:30:00+00:00,102762.02,102988.6,102620.0,102683.79,260.65488,80412.0,139.43781,102717.9,102941.9,102557.3,102633.4,1799.953,45429.0,759.948,81288.294,-84.5,121.21706999999998,1040.005,18.220740000000035,-280.05700000000013,-1749100.0638360356,-2218432.2699999763,5.56319723346356,7.495515832432244,0.06990369794726281,-0.1555912848835498,0.14318996001538853,-0.4231028670411837,-0.19785104893564268,-0.47727490086740615,-0.5351329426740474,0.14318996001538853,0.0,0.0,-0.4231028670411837,102764.13,102710.86666666665,-0.05183066633595847,482.6791666666656,-0.9222606482469924,-2.2496831772063315,2.623873676973018,-4.873556854179348,-2.0832870789627043,3.970546938878382,-6.05383401784107,-5.841592001586366,-6.240719343955855,-0.9874691196108552,-0.8137890266629366,-31.94693193188542,14.706933924494905,-46.65386585638031,-21.384670891935787,19.362040131382958,-40.74671102331874,42.8882471855666,34.484359483248554,-3.872352846833383,-2.5214247670259198,1.1588744077932285,-0.6342927396244923,8.44555906176879,-5.28203437578182,0.4784990864719164,0.9817117650247955,-0.84,0.7875000000000001,0.0,-0.5,0.0,0.925,2.0,3.0,2.0,3.0,3.0,6.0,4.0,6.0,-3.4824999999999435,1.7875000000000045,2.3499999999999845,3.1250000000000107,-4.9625,1.6374999999999953,-2.617499999999996,-9.149999999999993,14.812499999999996,-3.150000000000009,-7.787500000000004,15.600000000000009
2025-01-28 13:00:00+00:00,102683.8,102727.89,102476.63,102599.99,271.65337,89896.0,132.57601,102633.5,102686.7,102400.0,102554.2,1766.813,51692.0,736.465,81326.283,-79.30000000000291,139.07736,1030.348,-6.501350000000002,-293.8829999999999,-1749106.5651860356,-2218726.152999976,5.604526878589642,7.4769326376305525,-0.0239325210653562,-0.16633509035760996,-0.051092460443229765,-0.4439733990962768,-0.18567666974890068,-0.4294832107888414,-0.5569033395679893,0.0,-0.051092460443229765,0.0,-0.4439733990962768,102601.50333333334,102546.96666666667,-0.05315386704372869,470.46666666666533,-1.0004957964017005,-1.6796260560248422,2.623873676973018,-4.303499732997859,-1.9180994654241308,3.970546938878382,-5.888646404302496,-6.419129057083972,-6.8373384516947375,-0.8311624539374147,-0.8408583236482375,-29.2368734579172,14.706933924494905,-43.94380738241209,-18.11456934759042,19.362040131382958,-37.47660947897337,40.873351550857414,32.295528613372774,-3.661031768128039,-2.470659557607681,1.7380515076789633,1.9335900431477882,4.659905152804978,-5.780649648066546,0.48579328440290687,0.9793903402449942,-0.25,0.0,-0.125,-0.5,0.0,0.925,2.0,2.0,2.0,3.0,3.0,6.0,4.0,6.0,-1.2324999999999435,1.7875000000000045,3.3499999999999845,5.750000000000011,-4.9625,3.6874999999999956,0.8825000000000037,-9.149999999999993,16.2125,-0.6500000000000089,-7.787500000000004,17.28750000000001
2025-01-28 13:30:00+00:00,102599.99,102938.71,102564.0,102820.0,178.44985,55478.0,95.84056,102554.2,102894.6,102511.5,102768.0,1327.536,36684.0,645.648,81369.678,213.8000000000029,82.60929,681.888,13.231269999999995,-36.24000000000001,-1749093.3339160355,-2218762.3929999764,5.184307609364227,7.191079871392458,0.07414559328573263,-0.02729869472466284,0.1039895641890021,-0.05474858863014451,0.5005611799635218,-0.9209179969687911,-0.8914342327802076,0.1039895641890021,0.0,0.0,-0.05474858863014451,102774.23666666668,102724.7,-0.04819949850597908,463.97916666666544,-0.7050112676758153,-0.9748022383946728,2.7278632411620203,-3.7026654795566922,-1.0330470348286254,3.970546938878382,-5.003593973706991,-7.19483652014802,-7.59073760955337,-0.5321825364825512,-0.6174240776366536,-28.077066111477762,14.810923488683908,-42.88798960016166,-17.593639343965624,19.362040131382958,-36.955679475348575,38.27173457321595,29.96587357538889,-3.504255993401123,-2.4581863140843296,3.120712191480292,2.5706981014519483,4.518124698432844,-5.348592528549737,0.5235175727457383,0.9766162198148722,1.2,-0.48750000000000004,0.0,0.75,0.0,0.25,2.0,2.0,2.0,2.0,3.0,6.0,4.0,6.0,3.092500000000056,1.3000000000000043,5.0374999999999845,9.00000000000001,-4.9625,4.599999999999995,1.4075000000000037,-9.637499999999994,14.224999999999998,-0.4625000000000088,-7.787500000000004,15.850000000000007
2025-01-28 14:00:00+00:00,102820.0,102820.0,102482.35,102597.36,237.36582,86824.0,116.02372,102768.0,102768.0,102422.2,102549.8,1840.374,50646.0,939.789,81363.157,-218.1999999999971,121.34210000000002,900.585,-5.318380000000019,39.20399999999995,-1749098.6522960356,-2218723.1889999765,5.469602495398849,7.517724090817905,-0.02240583753802472,0.021302191837093955,-0.041799863225860365,0.05922744839634884,-0.510817237469831,-0.587081496520346,-0.5092711172436772,0.0,-0.041799863225860365,0.05922744839634884,0.0,102633.23666666668,102580.0,-0.05187078610760481,458.91249999999917,-0.9243867762885395,-1.613685897037078,2.1307794457454756,-3.7444653427825525,-0.6702296756970394,4.02977438727473,-4.700004062971754,-8.031369386323362,-8.141041213488354,-0.7130741165971478,-0.5268550938029122,-28.039136814342907,14.810923488683908,-42.850060303026794,-17.142869293259263,19.421267579779308,-36.564136873038564,36.77238065240562,28.723787998558617,-3.5145177887148744,-2.3868597719168294,2.885615101249515,2.9539676493558344,4.951783251082212,-5.930818511479125,0.6785877538295729,0.9734072033420574,-0.75,0.0,-0.25,-0.75,0.25,0.0,1.0,2.0,2.0,2.0,3.0,6.0,4.0,6.0,3.467500000000056,-0.9499999999999956,4.7874999999999845,9.37500000000001,-4.7125,4.962499999999996,1.6575000000000035,-9.637499999999994,14.624999999999996,1.2874999999999912,-7.537500000000004,17.700000000000006
2025-01-28 14:30:00+00:00,102597.37,102619.99,101815.26,102580.26,726.53807,141989.0,330.9386,102549.7,102580.0,101770.5,102530.5,7991.43,149657.0,3852.54,81401.669,-19.19999999999709,395.59946999999994,4138.89,-64.66086999999993,-286.35000000000036,-1749163.3131660356,-2219009.5389999766,6.588290883564452,8.986124996463582,-0.08899859851803765,-0.03583213517480605,-0.5084181691439206,-0.4325956267871021,-0.044954519292902846,0.7222156273931651,1.209969500025423,0.0,-0.5084181691439206,0.0,-0.4325956267871021,102338.50333333334,102293.66666666667,-0.043812118807942085,458.9916666666656,-0.4438071789595508,-1.5285673690140706,2.1307794457454756,-3.6593468147595454,-2.1696590265086173,2.962940663250255,-5.132599689758856,-7.607517377666686,-7.205751785234938,-0.6512062825969265,-0.7612331023981052,-27.50206785958869,14.810923488683908,-42.312991348272575,-16.715357299511904,19.421267579779308,-36.136624879291205,35.951746534161714,28.72035778716678,-3.511574538064029,-2.350537026309717,1.4032309530227915,2.820812775069632,4.252865339054295,-5.681429295690705,0.7148844923119074,0.9698681709320496,0.45,0.0,1.6875,0.45,0.0,1.3875000000000002,1.0,2.0,1.0,3.0,3.0,6.0,4.0,6.0,2.1675000000000564,-0.9499999999999956,4.2249999999999845,5.325000000000011,-3.387500000000001,6.349999999999996,0.7575000000000034,-9.637499999999994,13.662499999999998,0.6124999999999912,-7.537500000000004,16.437500000000007
2025-01-28 15:00:00+00:00,102580.26,102891.33,102058.99,102641.99,1216.29262,322943.0,600.11397,102530.5,102877.4,102010.0,102599.9,9376.263,221647.0,4740.61,81851.853,69.39999999999418,616.17865,4635.653000000001,-16.064679999999953,104.95699999999852,-1749179.3778460356,-2218904.5819999767,7.103562675023972,9.145936561764687,-0.013207907156420923,0.01119390529041245,-0.12633047988859214,0.1585585240116424,0.16249167307298362,1.3247604675925708,1.3971813099501376,0.0,-0.12633047988859214,0.1585585240116424,0.0,102530.77,102495.76666666666,-0.03413934503109777,470.1999999999989,0.13177887143963393,-1.8123739450126115,1.973303349635527,-3.7856772946481376,-2.3514330246450657,2.7811666651138065,-5.132599689758856,-6.064293079809447,-5.802434367287547,-0.7270664929338978,-0.8308290646061919,-26.323878347210286,14.810923488683908,-41.13480183589418,-15.74152279444968,19.57982610379095,-35.32134889824062,36.20857859206261,29.67221734713175,-3.3516267833159232,-2.2057324685865534,0.6107040997411518,3.804525909554266,1.702514091897387,-5.766055329440301,0.7462123433376343,0.9663367936242764,0.3,0.0,0.325,0.6,0.2625,0.0,1.0,2.0,1.0,3.0,3.0,6.0,4.0,6.0,0.9675000000000562,0.10000000000000442,4.549999999999985,2.9250000000000105,-1.7375000000000007,6.349999999999996,3.3075000000000037,-9.637499999999994,13.224999999999996,3.712499999999991,-7.275000000000004,17.100000000000005
2025-01-28 15:30:00+00:00,102642.0,103315.79,102625.01,103210.22,975.52292,246550.0,566.90692,102600.0,103333.0,102571.6,103167.9,7915.55,178312.0,4090.107,81790.773,567.8999999999942,408.616,3825.443,158.29092000000003,264.66399999999976,-1749021.0869260356,-2218639.917999977,6.8829736554304075,8.97658445821424,0.1622626355103989,0.03343595833517567,1.2439789804415817,0.3998138109941627,1.3288728011589508,1.065287707714108,1.1972641973351676,1.2439789804415817,0.0,0.3998138109941627,0.0,103050.34000000001,103024.16666666667,-0.025398589983632792,483.22916666666544,0.6523724311750319,0.2161230131454972,3.2172823300771087,-3.00115931693161,-1.4224189082381127,3.180980476107969,-4.603399384346066,-4.93410469576286,-4.402105641582285,-0.29183558258080317,-0.6484453433202998,-24.49100464962121,16.05490246912549,-40.54590711874668,-16.272397254879245,19.048951643361384,-35.32134889824062,36.20211106211235,29.847468267166896,-3.1115534387294477,-2.2644354009246572,2.050095915660444,3.16735092590769,3.6309960623966013,-4.600830451551664,0.6619991230228133,0.9600166129201875,3.0,-1.525,0.0,3.0,-1.85,0.0,2.0,1.0,1.0,2.0,3.0,6.0,4.0,6.0,3.405000000000056,-1.4249999999999954,2.562499999999985,5.47500000000001,-3.587500000000001,4.662499999999996,4.557500000000004,-11.162499999999994,10.974999999999998,1.462499999999991,-6.475000000000004,17.100000000000005
2025-01-28 16:00:00+00:00,103210.22,103800.0,102504.0,102777.99,1239.97347,284677.0,647.27824,103168.0,103797.0,102443.8,102730.6,9796.897,207615.0,4915.538,81777.053,-437.3999999999942,592.6952299999999,4881.359000000001,54.58301000000006,34.17899999999827,-1748966.5039160356,-2218605.738999977,7.122845263208912,9.1898209818669,0.04401949825587806,0.0034887577158357655,0.42891321324125486,0.05163234084534723,-1.0231666290976995,1.3438712870733898,1.4446384240828747,0.42891321324125486,0.0,0.05163234084534723,0.0,103027.33,102990.46666666667,-0.03578015011485527,514.2249999999985,0.03281602259825024,0.4612991438257683,3.4624584607573796,-3.00115931693161,-1.993641856666044,2.609757527680038,-4.603399384346066,-3.837868971987136,-3.1797735987451734,-0.29653057976539643,-0.7660688698995877,-23.650007333616706,16.483815682366743,-40.13382301598344,-15.546517126114743,19.100583984206732,-34.64710111032147,37.643894721038606,31.54537315555126,-2.9173082250343296,-2.0580201320484846,0.3463197010827459,3.123858174043178,3.8807434964589356,-5.527118341889891,0.518609165273075,0.9514282681560017,-1.9,1.85,0.0,-0.75,0.25,0.0,2.0,1.0,1.0,2.0,3.0,6.0,4.0,6.0,0.3050000000000561,1.2125000000000048,2.562499999999985,2.8500000000000103,-2.775000000000001,4.662499999999996,5.157500000000004,-9.312499999999993,12.824999999999998,3.8374999999999915,-6.225000000000005,18.78750000000001
2025-01-28 16:30:00+00:00,102777.99,102907.98,101906.24,102041.99,997.21105,222571.0,452.87042,102730.6,102870.3,101850.0,102003.3,6918.805,150879.0,3502.434,82126.937,-727.3000000000029,544.3406299999999,3416.371,-91.4702099999999,86.0630000000001,-1749057.9741260356,-2218519.6759999767,6.904962432614884,8.841998345838178,-0.09172602930944246,0.012438997774904785,-0.7250317014319035,0.13008330092649997,-1.700535406349408,1.0892135895903674,1.0374720991809585,0.0,-0.7250317014319035,0.13008330092649997,0.0,102285.40333333334,102241.2,-0.04321568072551477,538.570833333332,-0.41135918241554315,-0.8001107053569346,2.9260803130065804,-3.726191018363514,-2.6513102529333774,1.952089131412704,-4.603399384346066,-2.588283302673437,-2.19496278327377,-0.5906362639421386,-0.9309520060244535,-22.61685417590992,16.483815682366743,-39.100669858276646,-13.611036154096057,19.230667285133233,-32.841703439229285,37.79781347773951,31.889875462171595,-2.747607049563924,-1.8074343775925494,-2.27316529548812,2.592045463155932,2.8555894370552934,-7.210414483984373,0.40354642699082754,0.9440293691762495,-3.75,0.0,-2.65,-0.96,0.65,0.0,2.0,2.0,1.0,2.0,3.0,6.0,4.0,6.0,-5.944999999999943,2.337500000000005,-0.08750000000001501,-0.6099999999999897,-1.4625000000000008,4.662499999999996,3.6575000000000037,-9.312499999999993,9.412499999999998,4.3774999999999915,-5.575000000000005,17.262500000000006
